"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"28049",6,39,75,12,39075,3907506012,-0.0463043332418847
"28050",6,39,75,13,39075,3907506013,0.459789789356974
"28051",6,39,75,14,39075,3907506014,0.27166220432917
"28052",6,39,75,1,39075,3907507001,1.03177969449928
"28053",6,39,75,2,39075,3907507002,-0.882871273735531
"28054",6,39,75,3,39075,3907507003,3.25540039135904
"28055",6,39,75,4,39075,3907507004,-1.91062963339821
"28056",6,39,75,5,39075,3907507005,1.08080310097797
"28057",6,39,75,6,39075,3907507006,-0.427901009287954
"28058",6,39,75,7,39075,3907507007,-0.750527901425807
"28059",6,39,75,8,39075,3907507008,1.16267141131387
"28060",6,39,75,9,39075,3907507009,0.468666513141912
"28061",6,39,75,10,39075,3907507010,-2.23563415108145
"28062",6,39,75,11,39075,3907507011,0.644315441048094
"28063",6,39,75,12,39075,3907507012,-1.41411394944885
"28064",6,39,75,13,39075,3907507013,0.689757534818597
"28065",6,39,75,14,39075,3907507014,-0.943805802562144
"28066",6,39,75,15,39075,3907507015,0.245247113063846
"28067",6,39,75,16,39075,3907507016,0.0197643646710897
"28068",6,39,75,17,39075,3907507017,-0.922349848354538
"28069",6,39,75,18,39075,3907507018,0.765213398562749
"28070",6,39,75,19,39075,3907507019,2.0482467622442
"28071",6,39,75,20,39075,3907507020,-1.46447765478189
"28072",6,39,75,21,39075,3907507021,-1.39284190128717
"28073",6,39,75,22,39075,3907507022,-1.46875884025417
"28074",6,39,75,23,39075,3907507023,-2.36532580761284
"28075",6,39,75,1,39075,3907508001,2.11007940538362
"28076",6,39,75,2,39075,3907508002,-1.52678686249353
"28077",6,39,75,3,39075,3907508003,-1.50012299658921
"28078",6,39,75,4,39075,3907508004,-0.590786127004743
"28079",6,39,75,5,39075,3907508005,-0.095273294800067
"28080",6,39,75,6,39075,3907508006,0.694971385253378
"28081",6,39,75,7,39075,3907508007,-0.581391111254471
"28082",6,39,75,8,39075,3907508008,-0.244821505700584
"28083",6,39,75,9,39075,3907508009,0.984910227332985
"28084",6,39,75,10,39075,3907508010,-0.611732847373203
"28085",6,39,75,11,39075,3907508011,-0.422415768836497
"28086",6,39,75,12,39075,3907508012,0.734575134711428
"28087",6,39,75,13,39075,3907508013,-1.05114406091128
"28088",6,39,75,14,39075,3907508014,-1.37936501961692
"28089",6,39,75,15,39075,3907508015,-2.19103174502474
"28090",6,39,75,16,39075,3907508016,-0.326126440172347
"28091",6,39,75,17,39075,3907508017,-0.62951586990203
"28092",6,39,75,18,39075,3907508018,-1.36627462933758
"28093",6,39,75,19,39075,3907508019,-1.58111365672281
"28094",6,39,75,20,39075,3907508020,-2.05840931157884
"28095",6,39,75,21,39075,3907508021,-1.54073320918095
"28096",6,39,75,22,39075,3907508022,-1.37657192863911
"28097",6,39,75,23,39075,3907508023,-1.48396885685323
"28098",6,39,75,24,39075,3907508024,-1.7890311913675
"28099",6,39,75,25,39075,3907508025,-1.9762211284614
"28100",6,39,75,26,39075,3907508026,-2.23343599773136
"28101",6,39,75,27,39075,3907508027,-1.85249173918644
"28102",6,39,75,28,39075,3907508028,-1.63931779891425
"28103",6,39,76,1,39076,3907601001,-0.548801219834802
"28104",6,39,76,2,39076,3907601002,-0.0604919045442616
"28105",6,39,77,1,39077,3907701001,2.47337197595117
"28106",6,39,78,1,39078,3907801001,0.302614245013754
"28107",6,39,79,1,39079,3907901001,-0.225029146271701
"28108",6,39,79,2,39079,3907901002,-1.67331449208367
"28109",6,39,79,3,39079,3907901003,-0.443820114676952
"28110",6,39,79,4,39079,3907901004,-0.399793057936257
"28111",6,39,79,1,39079,3907902001,-1.6735503011245
"28112",6,39,79,2,39079,3907902002,0.780179600207564
